,date,team_id,team_points_total,3P%,3P_made,FG%,FG_made,Total_Reb,team_Ast,WinPct
20376,2023-03-29,21,107,0.3448275862068966,10,0.4482758620689655,39,38,19,49.35064935064935
20377,2023-03-29,15,132,0.34375,11,0.5157894736842106,49,45,26,63.1578947368421
20378,2023-03-29,5,110,0.2727272727272727,9,0.5113636363636364,45,32,31,47.368421052631575
20379,2023-03-29,23,116,0.4722222222222222,17,0.4625,37,43,26,65.78947368421053
20380,2023-03-29,20,101,0.41935483870967744,13,0.5,38,47,22,57.14285714285714
20381,2023-03-29,3,123,0.4857142857142857,17,0.5365853658536586,44,41,33,53.94736842105263
20382,2023-03-29,12,136,0.4666666666666667,14,0.5247524752475248,53,29,36,42.85714285714285
20383,2023-03-30,8,88,0.14285714285714285,4,0.4,32,40,21,67.10526315789474
20384,2023-03-30,17,99,0.32558139534883723,14,0.37623762376237624,38,45,22,71.42857142857143
20385,2023-03-31,24,100,0.37037037037037035,10,0.42045454545454547,37,51,28,54.54545454545454
20386,2023-03-31,25,114,0.5,19,0.47058823529411764,40,33,29,41.55844155844156
20387,2023-03-31,10,130,0.42857142857142855,21,0.5053763440860215,47,45,37,52.56410256410257
20388,2023-03-31,18,111,0.3333333333333333,13,0.43157894736842106,41,39,25,50.0
20389,2023-03-31,15,108,0.2727272727272727,9,0.4479166666666667,43,51,25,63.63636363636363
20390,2023-03-31,11,121,0.3548387096774194,11,0.4578313253012048,38,46,18,24.35897435897436
20391,2023-03-31,6,116,0.4594594594594595,17,0.5116279069767442,44,33,33,61.53846153846154
20392,2023-03-31,3,124,0.45454545454545453,15,0.5568181818181818,49,41,33,54.54545454545454
20393,2023-03-31,2,122,0.3333333333333333,17,0.4375,42,42,27,69.23076923076923
20394,2023-03-31,30,109,0.34,17,0.3904761904761905,41,51,24,44.15584415584416
20395,2023-03-31,23,117,0.3870967741935484,12,0.5616438356164384,41,37,28,66.23376623376623
20396,2023-03-31,12,121,0.2926829268292683,12,0.45918367346938777,45,56,30,43.58974358974359
20397,2023-03-31,4,91,0.3783783783783784,14,0.45454545454545453,35,36,27,33.33333333333333
20398,2023-04-01,19,122,0.4117647058823529,7,0.4883720930232558,42,40,21,51.28205128205128
20399,2023-04-01,16,129,0.35135135135135137,13,0.5232558139534884,45,36,27,52.56410256410257
20400,2023-04-02,8,112,0.2727272727272727,9,0.44,44,47,24,66.66666666666666
20401,2023-04-02,17,117,0.35714285714285715,10,0.575,46,42,28,71.7948717948718
20402,2023-04-02,6,115,0.375,9,0.4888888888888889,44,43,23,62.0253164556962
20403,2023-04-02,21,118,0.34375,11,0.4090909090909091,36,41,21,48.10126582278481
20404,2023-04-02,11,109,0.38235294117647056,13,0.43137254901960786,44,44,23,24.050632911392405
20405,2023-04-02,26,134,0.25,11,0.47572815533980584,49,43,24,60.256410256410255
20406,2023-04-02,22,128,0.5151515151515151,17,0.5733333333333334,43,41,30,43.58974358974359
20407,2023-04-02,20,118,0.40625,13,0.5227272727272727,46,39,31,58.22784810126582
20408,2023-04-02,1,132,0.34285714285714286,12,0.4722222222222222,51,53,28,50.0
20409,2023-04-02,18,105,0.4230769230769231,11,0.4810126582278481,38,47,29,49.36708860759494
20410,2023-04-02,5,128,0.2903225806451613,9,0.5319148936170213,50,36,29,48.71794871794872
20411,2023-04-02,3,111,0.28125,9,0.4418604651162791,38,40,25,55.12820512820513
20412,2023-04-02,4,108,0.4838709677419355,15,0.49411764705882355,42,37,26,32.91139240506329
20413,2023-04-04,24,115,0.30303030303030304,10,0.48314606741573035,43,57,25,55.69620253164557
20414,2023-04-04,10,136,0.425531914893617,20,0.49473684210526314,47,54,25,52.5
20415,2023-04-04,29,133,0.45454545454545453,15,0.5222222222222223,47,41,29,45.56962025316456
20416,2023-04-04,19,103,0.35,7,0.44047619047619047,37,37,20,50.63291139240506
20417,2023-04-04,15,119,0.375,18,0.4827586206896552,42,49,30,63.29113924050633
20418,2023-04-04,11,124,0.3870967741935484,12,0.46078431372549017,47,55,23,25.0
20419,2023-04-04,5,105,0.22580645161290322,7,0.4606741573033708,41,32,16,48.10126582278481
20420,2023-04-04,23,103,0.3793103448275862,11,0.5,39,37,21,65.82278481012658
20421,2023-04-04,3,102,0.37142857142857144,13,0.43333333333333335,39,40,21,54.43037974683544
20422,2023-04-04,30,128,0.48148148148148145,13,0.5050505050505051,50,42,30,43.03797468354431
20423,2023-04-04,22,113,0.43478260869565216,10,0.5056179775280899,45,47,25,43.03797468354431
20424,2023-04-04,9,105,0.39285714285714285,11,0.4931506849315068,36,35,21,20.253164556962027
20425,2023-04-04,4,100,0.3870967741935484,12,0.4675324675324675,36,42,27,32.5
20426,2023-04-05,13,125,0.4444444444444444,16,0.524390243902439,43,38,23,52.5
20427,2023-04-05,7,123,0.45454545454545453,20,0.4943820224719101,44,39,24,47.5
20428,2023-04-05,19,138,0.5384615384615384,21,0.5,44,44,35,51.24999999999999
20429,2023-04-05,17,105,0.391304347826087,18,0.42391304347826086,39,53,26,72.5
20430,2023-04-05,2,97,0.2894736842105263,11,0.42696629213483145,38,48,20,68.75
20431,2023-04-05,1,134,0.43333333333333335,13,0.5119047619047619,43,48,30,51.24999999999999
20432,2023-04-05,12,129,0.5,15,0.5172413793103449,45,37,33,42.5
20433,2023-04-05,9,108,0.4642857142857143,13,0.4880952380952381,41,34,27,20.0
20434,2023-04-06,24,119,0.4722222222222222,17,0.5189873417721519,41,33,26,56.25
20435,2023-04-06,29,98,0.16129032258064516,5,0.4939759036144578,41,45,24,45.0
20436,2023-04-06,27,129,0.2857142857142857,10,0.44339622641509435,47,47,29,26.25
20437,2023-04-06,23,101,0.2777777777777778,10,0.5131578947368421,39,32,23,65.0
20438,2023-04-06,22,94,0.3333333333333333,13,0.39759036144578314,33,39,21,42.5
20439,2023-04-07,14,121,0.5,18,0.4891304347826087,45,54,25,51.85185185185185
20440,2023-04-07,26,97,0.28205128205128205,11,0.3877551020408163,38,40,24,59.25925925925925
20441,2023-04-07,7,112,0.32727272727272727,18,0.45161290322580644,42,43,23,46.913580246913575
20442,2023-04-07,19,113,0.35714285714285715,10,0.5316455696202531,42,43,27,51.85185185185185
20443,2023-04-07,17,114,0.42857142857142855,21,0.45652173913043476,42,38,30,71.60493827160494
20444,2023-04-07,3,101,0.21428571428571427,9,0.39325842696629215,35,45,27,55.55555555555556
20445,2023-04-07,2,121,0.3409090909090909,15,0.5555555555555556,45,53,37,69.1358024691358
20446,2023-04-07,1,131,0.30303030303030304,10,0.5543478260869565,51,38,32,50.617283950617285
20447,2023-04-07,30,114,0.21212121212121213,7,0.4642857142857143,39,50,23,43.20987654320987
20448,2023-04-07,12,115,0.3548387096774194,11,0.4939759036144578,41,42,29,41.9753086419753
20449,2023-04-07,4,109,0.3170731707317073,13,0.4318181818181818,38,41,22,32.098765432098766
20450,2023-04-08,13,136,0.34285714285714286,12,0.5268817204301075,49,51,30,53.086419753086425
20451,2023-04-08,27,131,0.4482758620689655,13,0.5263157894736842,50,45,34,25.925925925925924
20452,2023-04-08,29,118,0.3142857142857143,11,0.44,44,59,30,45.67901234567901
20453,2023-04-09,25,101,0.2571428571428571,9,0.4,38,30,25,40.2439024390244
20454,2023-04-09,24,114,0.3783783783783784,14,0.42424242424242425,42,47,29,54.87804878048781
20455,2023-04-09,14,128,0.4,18,0.4845360824742268,47,49,28,52.4390243902439
20456,2023-04-09,8,109,0.25,7,0.5,42,51,25,64.63414634146342
20457,2023-04-09,21,115,0.3333333333333333,12,0.5,45,49,30,48.78048780487805
20458,2023-04-09,18,113,0.3611111111111111,13,0.47560975609756095,39,42,25,51.21951219512195
20459,2023-04-09,7,117,0.32075471698113206,17,0.42592592592592593,46,46,28,46.34146341463415
20460,2023-04-09,5,103,0.2,6,0.42105263157894735,40,48,21,48.78048780487805
20461,2023-04-09,30,109,0.3111111111111111,14,0.422680412371134,41,51,28,42.68292682926829
20462,2023-04-09,28,121,0.3333333333333333,11,0.5052631578947369,48,45,29,50.0
20463,2023-04-09,20,136,0.375,15,0.48148148148148145,52,53,29,57.3170731707317
20464,2023-04-09,16,123,0.4090909090909091,18,0.5421686746987951,45,44,30,53.65853658536586
20465,2023-04-09,6,95,0.2702702702702703,10,0.39325842696629215,35,44,27,62.19512195121951
20466,2023-04-09,3,105,0.375,12,0.42168674698795183,35,42,22,54.87804878048781
20467,2023-04-09,2,120,0.46296296296296297,25,0.47191011235955055,42,47,33,69.51219512195121
20468,2023-04-11,14,108,0.3225806451612903,10,0.41304347826086957,38,48,27,53.01204819277109
20469,2023-04-11,16,105,0.3235294117647059,11,0.42857142857142855,39,39,24,53.01204819277109
20470,2023-04-12,19,118,0.32142857142857145,9,0.4827586206896552,42,48,27,50.60240963855421
20471,2023-04-12,28,105,0.3548387096774194,11,0.4367816091954023,38,50,23,49.39759036144578
20472,2023-04-14,18,120,0.40625,13,0.5180722891566265,43,47,29,51.19047619047619
20473,2023-04-14,16,102,0.3333333333333333,10,0.41025641025641024,32,51,19,53.57142857142857
20474,2023-04-15,26,126,0.375,12,0.4489795918367347,44,50,18,59.036144578313255
20475,2023-04-15,6,97,0.3225806451612903,10,0.43373493975903615,36,38,20,61.44578313253012
20476,2023-04-15,2,112,0.3939393939393939,13,0.4772727272727273,42,58,25,69.87951807228916
20477,2023-04-15,23,121,0.4883720930232558,21,0.47191011235955055,42,38,32,66.26506024096386
20478,2023-04-16,24,110,0.3157894736842105,6,0.47560975609756095,39,42,27,54.21686746987952
20479,2023-04-16,15,112,0.3611111111111111,13,0.47191011235955055,42,34,24,61.44578313253012
20480,2023-04-16,8,109,0.41025641025641024,16,0.45555555555555555,41,54,24,65.06024096385542
20481,2023-04-16,17,117,0.24444444444444444,11,0.4945054945054945,45,38,29,69.87951807228916
20482,2023-04-17,26,114,0.23684210526315788,9,0.45652173913043476,42,41,22,59.523809523809526
20483,2023-04-17,23,96,0.3142857142857143,11,0.45,36,56,21,66.66666666666666
20484,2023-04-18,24,123,0.4166666666666667,10,0.5882352941176471,50,35,30,54.761904761904766
20485,2023-04-18,6,107,0.42424242424242425,14,0.4935064935064935,38,43,26,61.90476190476191
20486,2023-04-18,2,119,0.45454545454545453,15,0.5581395348837209,48,44,28,70.23809523809523
20487,2023-04-19,15,103,0.3055555555555556,11,0.42696629213483145,38,49,24,61.90476190476191
20488,2023-04-19,8,122,0.45454545454545453,10,0.5411764705882353,46,36,26,65.47619047619048
20489,2023-04-19,17,138,0.5102040816326531,25,0.5353535353535354,53,45,35,70.23809523809523
20490,2023-04-20,13,124,0.42857142857142855,15,0.5421686746987951,45,40,26,52.94117647058824
20491,2023-04-20,10,114,0.32,16,0.4,40,59,31,52.94117647058824
20492,2023-04-20,3,97,0.3333333333333333,10,0.43037974683544306,34,34,22,52.94117647058824
20493,2023-04-21,18,111,0.37037037037037035,10,0.45569620253164556,36,32,24,49.42528735632184
20494,2023-04-21,20,99,0.30303030303030304,10,0.46987951807228917,39,45,21,57.647058823529406
20495,2023-04-21,1,130,0.4411764705882353,15,0.5604395604395604,51,48,24,50.0
20496,2023-04-22,13,100,0.32432432432432434,12,0.43478260869565216,40,33,19,52.32558139534884
20497,2023-04-22,14,111,0.25,7,0.45555555555555555,41,48,19,53.48837209302325
20498,2023-04-22,3,88,0.24324324324324326,9,0.4125,33,38,20,52.32558139534884
20499,2023-04-22,16,121,0.48484848484848486,16,0.5357142857142857,45,44,22,54.02298850574713
20500,2023-04-23,10,126,0.4117647058823529,14,0.5,45,44,31,53.48837209302325
20501,2023-04-23,18,114,0.38235294117647056,13,0.45161290322580644,42,51,23,50.0
20502,2023-04-23,20,102,0.27586206896551724,8,0.4523809523809524,38,47,15,58.13953488372093
20503,2023-04-23,1,121,0.3783783783783784,14,0.4387755102040816,43,42,25,49.42528735632184
20504,2023-04-24,14,117,0.2777777777777778,10,0.43617021276595747,41,52,22,54.02298850574713
20505,2023-04-24,16,119,0.40625,13,0.4942528735632184,43,47,21,54.54545454545454
20506,2023-04-25,24,136,0.5,13,0.5425531914893617,51,43,31,56.32183908045977
20507,2023-04-25,8,112,0.35294117647058826,12,0.4,34,47,22,65.51724137931035
20508,2023-04-25,2,117,0.3157894736842105,12,0.532608695652174,49,43,31,68.96551724137932
20509,2023-04-26,6,95,0.3939393939393939,13,0.4666666666666667,35,30,24,59.77011494252874
20510,2023-04-26,26,116,0.29411764705882354,10,0.4666666666666667,42,44,22,57.47126436781609
20511,2023-04-26,15,116,0.35,14,0.4444444444444444,44,52,24,60.91954022988506
20512,2023-04-26,17,126,0.42424242424242425,14,0.46153846153846156,42,56,20,67.81609195402298
20513,2023-04-27,1,120,0.42857142857142855,15,0.46808510638297873,44,45,28,49.43820224719101
20514,2023-04-28,10,99,0.3125,10,0.37209302325581395,32,42,20,53.40909090909091
20515,2023-04-28,14,125,0.3409090909090909,15,0.5384615384615384,49,52,33,53.93258426966292
20516,2023-04-29,8,125,0.43243243243243246,16,0.4752475247524752,48,49,22,65.9090909090909
20517,2023-04-30,20,101,0.20588235294117646,7,0.47674418604651164,41,48,20,57.95454545454546
20518,2023-04-30,26,100,0.2553191489361702,12,0.375,36,49,21,57.30337078651685
20519,2023-05-01,2,115,0.38461538461538464,10,0.5866666666666667,44,38,26,68.53932584269663
20520,2023-05-01,8,97,0.25925925925925924,7,0.47368421052631576,36,41,19,66.29213483146067
20521,2023-05-02,10,112,0.39622641509433965,21,0.4056603773584906,43,49,30,53.333333333333336
20522,2023-05-02,20,111,0.4,16,0.45121951219512196,37,50,23,58.42696629213483
20523,2023-05-03,2,121,0.39215686274509803,20,0.4673913043478261,43,46,26,68.88888888888889
20524,2023-05-04,10,127,0.5,21,0.5052631578947369,48,55,38,53.84615384615385
20525,2023-05-05,23,102,0.43243243243243246,16,0.3974358974358974,31,42,21,66.29213483146067
20526,2023-05-05,24,121,0.32142857142857145,9,0.5052631578947369,48,41,24,55.55555555555556
20527,2023-05-06,14,127,0.4838709677419355,15,0.525,42,44,27,54.34782608695651
20528,2023-05-06,16,105,0.21875,7,0.3888888888888889,35,50,17,55.434782608695656
20529,2023-05-07,23,116,0.38235294117647056,13,0.46153846153846156,42,44,19,66.66666666666666
20530,2023-05-07,24,129,0.4482758620689655,13,0.5679012345679012,46,37,28,56.04395604395605
20531,2023-05-08,14,104,0.24,6,0.45348837209302323,39,42,21,54.83870967741935
20532,2023-05-08,16,109,0.3333333333333333,13,0.47058823529411764,40,44,28,55.91397849462365
20533,2023-05-09,2,103,0.3157894736842105,12,0.39759036144578314,33,36,21,67.74193548387096
20534,2023-05-09,8,118,0.48148148148148145,13,0.49411764705882355,42,50,32,65.21739130434783
20535,2023-05-10,10,121,0.37142857142857144,13,0.5108695652173914,47,48,29,53.191489361702125
20536,2023-05-10,20,112,0.38235294117647056,13,0.49295774647887325,35,50,23,57.60869565217392
20537,2023-05-11,23,86,0.23529411764705882,8,0.3614457831325301,30,38,18,66.30434782608695
20538,2023-05-11,24,100,0.39285714285714285,11,0.4810126582278481,38,29,20,54.83870967741935
20539,2023-05-12,14,122,0.5,13,0.52,39,46,25,54.736842105263165
20540,2023-05-12,16,96,0.25925925925925924,7,0.4024390243902439,33,40,25,55.78947368421052
20541,2023-05-14,2,112,0.45454545454545453,15,0.47126436781609193,41,43,18,68.42105263157895
20542,2023-05-16,8,132,0.46875,15,0.5494505494505495,50,47,29,65.95744680851064
20543,2023-05-17,2,116,0.3448275862068966,10,0.5185185185185185,42,34,22,67.70833333333334
20544,2023-05-18,8,108,0.3684210526315789,14,0.43820224719101125,39,49,27,66.3157894736842
20545,2023-05-19,2,105,0.2857142857142857,10,0.46835443037974683,37,35,22,67.0103092783505
20546,2023-05-20,14,108,0.3125,10,0.4523809523809524,38,45,27,53.06122448979592
20547,2023-05-21,16,128,0.5428571428571428,19,0.5679012345679012,46,35,25,57.14285714285714
20548,2023-05-22,14,111,0.4,8,0.46511627906976744,40,38,20,52.52525252525253
20549,2023-05-23,16,99,0.25,8,0.4358974358974359,34,44,18,56.56565656565656
20550,2023-05-25,2,110,0.41025641025641024,16,0.5063291139240507,40,37,23,67.0
20551,2023-05-27,16,103,0.4666666666666667,14,0.3548387096774194,33,47,22,55.44554455445545
20552,2023-05-29,2,84,0.21428571428571427,9,0.3902439024390244,32,40,18,66.66666666666666
20553,2023-06-01,8,104,0.2962962962962963,8,0.5063291139240507,40,45,29,67.3469387755102
20554,2023-06-04,8,108,0.39285714285714285,11,0.52,39,38,23,66.66666666666666
20555,2023-06-07,16,94,0.3142857142857143,11,0.3695652173913043,34,33,20,55.23809523809524
20556,2023-06-09,16,95,0.32,8,0.44871794871794873,35,37,23,54.71698113207547
20557,2023-06-12,8,94,0.17857142857142858,5,0.4523809523809524,38,57,21,67.64705882352942
20558,2023-10-24,10,104,0.23255813953488372,10,0.3564356435643564,36,49,19,0.0
20559,2023-10-24,8,119,0.4117647058823529,14,0.5274725274725275,48,42,29,100.0
20560,2023-10-25,13,123,0.47058823529411764,16,0.5222222222222223,47,45,36,100.0
20561,2023-10-25,27,119,0.3142857142857143,11,0.5168539325842697,46,45,33,0.0
20562,2023-10-25,29,114,0.32142857142857145,9,0.45054945054945056,41,54,22,0.0
20563,2023-10-25,15,104,0.27906976744186046,12,0.4175824175824176,38,37,23,0.0
20564,2023-10-25,5,104,0.2857142857142857,12,0.4148936170212766,39,42,26,0.0
20565,2023-10-25,28,97,0.4,14,0.4,36,47,27,100.0
20566,2023-10-25,16,103,0.36363636363636365,8,0.40217391304347827,37,48,22,100.0
20567,2023-10-25,3,113,0.3333333333333333,9,0.5,42,50,30,0.0
20568,2023-10-25,22,116,0.2647058823529412,9,0.4827586206896552,42,57,19,100.0
20569,2023-10-25,20,104,0.43902439024390244,18,0.3711340206185567,36,47,24,0.0
20570,2023-10-25,12,143,0.46511627906976744,20,0.5233644859813084,56,51,38,100.0
20571,2023-10-25,4,116,0.2972972972972973,11,0.5,43,51,34,100.0
20572,2023-10-26,14,100,0.1724137931034483,5,0.42857142857142855,36,42,24,50.0
20573,2023-10-26,17,118,0.36666666666666664,11,0.5061728395061729,41,43,20,100.0
20574,2023-10-27,26,114,0.3,12,0.43617021276595747,41,41,24,50.0
20575,2023-10-27,25,97,0.28125,9,0.3977272727272727,35,47,15,0.0
20576,2023-10-27,29,120,0.3902439024390244,16,0.4375,42,45,27,50.0
20577,2023-10-27,7,125,0.4166666666666667,15,0.4835164835164835,44,40,20,100.0
20578,2023-10-27,27,126,0.30952380952380953,13,0.48936170212765956,46,43,32,50.0
20579,2023-10-27,5,104,0.20512820512820512,8,0.37373737373737376,37,52,18,50.0
20580,2023-10-27,6,105,0.26666666666666666,12,0.41304347826086957,38,48,20,50.0
20581,2023-10-27,2,119,0.41025641025641024,16,0.47368421052631576,45,55,20,100.0
20582,2023-10-27,1,120,0.375,12,0.4827586206896552,42,44,28,0.0
20583,2023-10-27,15,104,0.30303030303030304,10,0.43529411764705883,37,48,22,0.0
20584,2023-10-27,4,99,0.25,7,0.375,33,41,20,50.0
20585,2023-10-28,24,126,0.2702702702702703,10,0.5294117647058824,45,39,31,66.66666666666666
20586,2023-10-28,18,106,0.35294117647058826,12,0.5116279069767442,44,47,30,50.0
20587,2023-10-28,28,107,0.53125,17,0.4367816091954023,38,41,28,33.33333333333333
20588,2023-10-28,6,113,0.3870967741935484,12,0.43434343434343436,43,51,29,33.33333333333333
20589,2023-10-28,19,96,0.2727272727272727,9,0.45977011494252873,40,43,20,100.0
20590,2023-10-28,30,113,0.34782608695652173,16,0.43010752688172044,40,45,24,50.0
20591,2023-10-28,9,118,0.42857142857142855,12,0.5232558139534884,45,53,29,66.66666666666666
20592,2023-10-29,26,132,0.3541666666666667,17,0.47115384615384615,49,47,30,66.66666666666666
20593,2023-10-29,13,123,0.38095238095238093,16,0.5164835164835165,47,48,23,66.66666666666666
20594,2023-10-29,23,126,0.39285714285714285,11,0.4878048780487805,40,51,28,66.66666666666666
20595,2023-10-29,17,110,0.36363636363636365,16,0.45348837209302323,39,39,22,50.0
20596,2023-10-29,11,95,0.2727272727272727,9,0.37777777777777777,34,42,22,0.0
20597,2023-10-29,21,95,0.1875,6,0.4111111111111111,37,29,22,66.66666666666666
20598,2023-10-30,14,106,0.2962962962962963,8,0.5316455696202531,42,40,28,50.0
20599,2023-10-30,8,110,0.32142857142857145,9,0.5595238095238095,47,43,32,100.0
20600,2023-10-30,21,124,0.4482758620689655,13,0.5301204819277109,44,44,21,75.0
20601,2023-10-30,19,102,0.2564102564102564,10,0.40860215053763443,38,39,23,66.66666666666666
20602,2023-10-30,17,122,0.32432432432432434,12,0.5057471264367817,44,43,24,66.66666666666666
20603,2023-10-30,15,110,0.3783783783783784,14,0.45652173913043476,42,44,22,0.0
20604,2023-10-30,28,91,0.13793103448275862,4,0.40425531914893614,38,47,19,25.0
20605,2023-10-30,1,127,0.4666666666666667,14,0.5581395348837209,48,36,28,50.0
20606,2023-10-30,30,107,0.3055555555555556,11,0.4482758620689655,39,40,26,33.33333333333333
20607,2023-10-30,12,105,0.2608695652173913,12,0.4090909090909091,36,47,26,66.66666666666666
20608,2023-10-30,4,121,0.25806451612903225,8,0.4895833333333333,47,39,33,33.33333333333333
20609,2023-10-31,13,118,0.45161290322580644,14,0.4943820224719101,44,44,29,75.0
20610,2023-10-31,24,114,0.46153846153846156,18,0.5060240963855421,42,43,29,50.0
20611,2023-10-31,6,91,0.2631578947368421,10,0.391304347826087,36,46,19,25.0
20612,2023-11-01,14,130,0.34375,11,0.5111111111111111,46,51,28,60.0
20613,2023-11-01,10,102,0.3548387096774194,11,0.48148148148148145,39,36,32,80.0
20614,2023-11-01,29,133,0.5116279069767442,22,0.5402298850574713,47,50,35,40.0
20615,2023-11-01,7,114,0.4166666666666667,20,0.4567901234567901,37,45,23,100.0
20616,2023-11-01,18,110,0.38095238095238093,8,0.4578313253012048,38,47,20,50.0
20617,2023-11-01,11,128,0.5675675675675675,21,0.5238095238095238,44,38,35,25.0
20618,2023-11-01,21,106,0.20588235294117646,7,0.4318181818181818,38,49,23,60.0
20619,2023-11-01,20,89,0.16666666666666666,5,0.34782608695652173,32,50,18,40.0
20620,2023-11-01,16,105,0.34210526315789475,13,0.42857142857142855,39,46,22,20.0
20621,2023-11-01,2,155,0.5714285714285714,20,0.5684210526315789,54,57,27,100.0
20622,2023-11-01,1,130,0.28125,9,0.5,46,57,26,60.0
20623,2023-11-01,28,130,0.39473684210526316,15,0.5604395604395604,51,50,35,40.0
20624,2023-11-01,9,101,0.3793103448275862,11,0.4444444444444444,40,38,24,40.0
20625,2023-11-02,24,121,0.5,16,0.5375,43,34,26,40.0
20626,2023-11-02,29,113,0.36363636363636365,12,0.4606741573033708,41,48,27,33.33333333333333
20627,2023-11-02,19,125,0.4375,14,0.4875,39,36,27,80.0
20628,2023-11-02,23,114,0.36,9,0.45652173913043476,42,46,21,75.0
20629,2023-11-03,25,115,0.28125,9,0.40625,39,50,19,50.0
20630,2023-11-03,8,125,0.43333333333333335,13,0.5268817204301075,49,51,33,83.33333333333334
20631,2023-11-03,21,139,0.5172413793103449,15,0.6024096385542169,50,32,26,50.0
20632,2023-11-03,5,107,0.39285714285714285,11,0.48314606741573035,43,42,21,33.33333333333333
20633,2023-11-03,16,121,0.48148148148148145,13,0.6,48,37,35,33.33333333333333
20634,2023-11-03,17,110,0.5128205128205128,20,0.4268292682926829,35,41,24,60.0
20635,2023-11-03,12,121,0.4838709677419355,15,0.5232558139534884,45,40,28,60.0
20636,2023-11-04,8,123,0.4444444444444444,16,0.5185185185185185,42,49,31,85.71428571428571
20637,2023-11-04,18,123,0.375,9,0.5555555555555556,45,43,25,60.0
20638,2023-11-04,11,107,0.3611111111111111,13,0.45977011494252873,40,53,28,40.0
20639,2023-11-04,3,114,0.3269230769230769,17,0.43,43,42,22,50.0
20640,2023-11-04,19,105,0.25806451612903225,8,0.47619047619047616,40,35,24,66.66666666666666
20641,2023-11-04,22,120,0.36363636363636365,12,0.45544554455445546,46,51,29,66.66666666666666
20642,2023-11-04,12,124,0.4888888888888889,22,0.4838709677419355,45,36,31,50.0
20643,2023-11-04,23,112,0.36666666666666664,11,0.4777777777777778,43,51,24,80.0
20644,2023-11-05,25,100,0.3111111111111111,14,0.3894736842105263,37,47,23,42.85714285714285
20645,2023-11-05,7,124,0.3333333333333333,14,0.4725274725274725,43,47,31,83.33333333333334
20646,2023-11-05,6,115,0.2972972972972973,11,0.4939759036144578,41,54,26,42.85714285714285
20647,2023-11-05,27,116,0.3125,10,0.5,48,46,30,50.0
20648,2023-11-05,9,106,0.34782608695652173,8,0.4942528735632184,43,33,25,28.57142857142857
20649,2023-11-06,8,134,0.38461538461538464,15,0.5368421052631579,51,45,37,87.5
20650,2023-11-06,21,126,0.4,14,0.4787234042553192,45,49,27,57.14285714285714
20651,2023-11-06,18,114,0.35135135135135137,13,0.5176470588235295,44,45,26,66.66666666666666
20652,2023-11-06,11,122,0.4838709677419355,15,0.5733333333333334,43,39,28,50.0
20653,2023-11-06,5,130,0.5294117647058824,18,0.5161290322580645,48,36,26,37.5
20654,2023-11-06,20,111,0.3870967741935484,12,0.4659090909090909,41,48,28,42.85714285714285
20655,2023-11-06,16,108,0.32432432432432434,12,0.4659090909090909,41,44,30,42.85714285714285
20656,2023-11-06,3,125,0.35555555555555557,16,0.48514851485148514,49,46,22,42.85714285714285
20657,2023-11-06,23,146,0.3870967741935484,12,0.5604395604395604,51,45,37,83.33333333333334
20658,2023-11-06,22,102,0.2962962962962963,8,0.47058823529411764,40,38,27,57.14285714285714
20659,2023-11-06,12,152,0.5263157894736842,20,0.5789473684210527,55,49,38,57.14285714285714
20660,2023-11-06,9,109,0.43333333333333335,13,0.475,38,39,23,25.0
20661,2023-11-08,26,121,0.2972972972972973,11,0.4606741573033708,41,50,32,42.85714285714285
20662,2023-11-08,8,108,0.3142857142857143,11,0.44565217391304346,41,45,24,88.88888888888889
20663,2023-11-08,7,116,0.4146341463414634,17,0.47619047619047616,40,38,25,75.0
20664,2023-11-08,21,128,0.42857142857142855,12,0.5116279069767442,44,41,23,62.5
20665,2023-11-08,18,122,0.40540540540540543,15,0.5487804878048781,45,48,30,71.42857142857143
20666,2023-11-08,17,120,0.2972972972972973,11,0.45555555555555555,41,36,19,71.42857142857143
20667,2023-11-08,15,102,0.2972972972972973,11,0.3888888888888889,35,38,20,12.5
20668,2023-11-08,11,128,0.42424242424242425,14,0.5483870967741935,51,57,26,57.14285714285714
20669,2023-11-08,5,115,0.42424242424242425,14,0.4375,42,39,30,33.33333333333333
20670,2023-11-08,20,126,0.4523809523809524,19,0.46,46,47,28,50.0
20671,2023-11-08,3,100,0.36585365853658536,15,0.40217391304347827,37,49,22,50.0
20672,2023-11-08,23,106,0.2647058823529412,9,0.4421052631578947,42,56,20,85.71428571428571
20673,2023-11-08,12,134,0.3170731707317073,13,0.5148514851485149,52,46,26,62.5
20674,2023-11-08,4,116,0.32,8,0.5189873417721519,41,47,17,28.57142857142857
20675,2023-11-09,22,119,0.37037037037037035,10,0.4666666666666667,42,47,19,50.0
20676,2023-11-09,12,126,0.4166666666666667,20,0.4782608695652174,44,40,27,66.66666666666666
20677,2023-11-10,26,105,0.2765957446808511,13,0.4175824175824176,38,52,28,50.0
20678,2023-11-10,24,119,0.40540540540540543,15,0.44680851063829785,42,52,22,44.44444444444444
20679,2023-11-10,7,144,0.4523809523809524,19,0.5204081632653061,51,41,30,77.77777777777779
20680,2023-11-10,27,110,0.35294117647058826,12,0.4673913043478261,43,38,29,33.33333333333333
20681,2023-11-10,15,121,0.3958333333333333,19,0.45544554455445546,46,37,23,11.11111111111111
20682,2023-11-10,11,104,0.2857142857142857,10,0.4090909090909091,36,42,20,62.5
